diff_ip_num,port_entropy,all_pkt_num,ack_num,ack_rate,syn_num,syn_rate,psh_num,psh_rate,all_pkt_bytes,avg_pkt_bytes,one_quarter,two_quarter,three_quarter
2,71.15994238335587,23,17,0.7391304347826086,5,0.21739130434782608,15,0.6521739130434783,5027,218.56521739130434,74.0,297.0,297.0
2,46.415037499278846,16,13,0.8125,3,0.1875,11,0.6875,3615,225.9375,74.0,297.0,297.0
2,97.02295242581853,26,21,0.8076923076923077,7,0.2692307692307692,15,0.5769230769230769,5231,201.19230769230768,74.0,297.0,297.0
2,46.289665911782244,17,12,0.7058823529411765,4,0.23529411764705882,10,0.5882352941176471,3460,203.52941176470588,74.0,297.0,297.0
2,84.62207298953632,26,20,0.7692307692307693,6,0.23076923076923078,16,0.6153846153846154,5448,209.53846153846155,74.0,297.0,297.0
2,90.55510867353695,28,22,0.7857142857142857,7,0.25,16,0.5714285714285714,5588,199.57142857142858,74.0,297.0,297.0
2,46.415037499278846,16,13,0.8125,3,0.1875,11,0.6875,3615,225.9375,74.0,297.0,297.0
2,77.3065117788383,22,16,0.7272727272727273,5,0.22727272727272727,14,0.6363636363636364,4714,214.27272727272728,74.0,297.0,297.0
2,77.26846684013404,23,19,0.8260869565217391,6,0.2608695652173913,13,0.5652173913043478,4563,198.3913043478261,74.0,297.0,297.0
2,65.22134292802002,23,17,0.7391304347826086,6,0.2608695652173913,13,0.5652173913043478,4565,198.47826086956522,74.0,297.0,297.0
2,83.9082750331732,27,21,0.7777777777777778,7,0.25925925925925924,15,0.5555555555555556,5291,195.96296296296296,74.0,297.0,297.0
2,84.30014489464897,26,21,0.8076923076923077,6,0.23076923076923078,15,0.5769230769230769,5217,200.65384615384616,74.0,297.0,297.0
2,79.01398665684614,25,18,0.72,8,0.32,14,0.56,4942,197.68,74.0,297.0,297.0
2,98.00210262606595,30,23,0.7666666666666667,10,0.3333333333333333,15,0.5,5519,183.96666666666667,74.0,185.5,297.0
2,110.55284941144919,30,24,0.8,7,0.23333333333333334,18,0.6,6198,206.6,74.0,297.0,297.0
2,85.17130943900699,27,20,0.7407407407407407,7,0.25925925925925924,16,0.5925925925925926,5530,204.8148148148148,74.0,297.0,297.0
2,84.17130943900698,27,20,0.7407407407407407,8,0.2962962962962963,14,0.5185185185185185,5068,187.7037037037037,74.0,297.0,297.0
2,104.80780180246327,31,25,0.8064516129032258,8,0.25806451612903225,17,0.5483870967741935,6025,194.3548387096774,74.0,297.0,297.0
2,97.85869541157516,29,20,0.6896551724137931,9,0.3103448275862069,16,0.5517241379310345,5670,195.51724137931035,74.0,297.0,297.0
2,104.16981851765215,28,23,0.8214285714285714,8,0.2857142857142857,17,0.6071428571428571,5839,208.53571428571428,74.0,297.0,297.0
2,402.41197278882146,110,104,0.9454545454545454,7,0.06363636363636363,56,0.509090909090909,10874,98.85454545454546,66.0,74.0,74.0
2,84.59575065803429,28,21,0.75,9,0.32142857142857145,13,0.4642857142857143,4911,175.39285714285714,74.0,74.0,297.0
2,119.02538591091901,33,24,0.7272727272727273,9,0.2727272727272727,20,0.6060606060606061,6874,208.3030303030303,74.0,297.0,297.0
2,469.15680028697705,125,120,0.96,7,0.056,64,0.512,11934,95.472,66.0,74.0,74.0
2,84.39480844078706,25,19,0.76,8,0.32,13,0.52,4711,188.44,74.0,297.0,297.0
2,111.76199811285016,31,23,0.7419354838709677,9,0.2903225806451613,17,0.5483870967741935,6041,194.8709677419355,74.0,297.0,297.0
2,97.85869541157516,29,21,0.7241379310344828,10,0.3448275862068966,15,0.5172413793103449,5453,188.0344827586207,74.0,297.0,297.0
2,110.91400120629521,31,22,0.7096774193548387,10,0.3225806451612903,16,0.5161290322580645,5810,187.41935483870967,74.0,297.0,297.0
2,118.13781191217035,30,21,0.7,9,0.3,17,0.5666666666666667,5967,198.9,74.0,297.0,297.0
2,479.4150374992788,128,118,0.921875,11,0.0859375,63,0.4921875,11943,93.3046875,66.0,74.0,74.0
2,104.7547810183733,28,22,0.7857142857142857,9,0.32142857142857145,16,0.5714285714285714,5624,200.85714285714286,74.0,297.0,297.0
2,139.78033532120375,38,27,0.7105263157894737,13,0.34210526315789475,19,0.5,7013,184.55263157894737,74.0,185.5,297.0
2,90.77563022472799,25,19,0.76,8,0.32,15,0.6,5187,207.48,74.0,297.0,297.0
2,110.56213594043089,28,19,0.6785714285714286,9,0.32142857142857145,15,0.5357142857142857,5373,191.89285714285714,74.0,297.0,297.0
2,118.41503749927884,32,22,0.6875,11,0.34375,16,0.5,5884,183.875,74.0,185.5,297.0
2,111.91400120629521,31,22,0.7096774193548387,12,0.3870967741935484,16,0.5161290322580645,5838,188.32258064516128,74.0,297.0,297.0
2,132.64750240802348,37,27,0.7297297297297297,12,0.32432432432432434,19,0.5135135135135135,6923,187.1081081081081,74.0,297.0,297.0
2,132.73835003173085,36,25,0.6944444444444444,12,0.3333333333333333,19,0.5277777777777778,6642,184.5,74.0,185.5,297.0
2,123.7056568913643,29,20,0.6896551724137931,8,0.27586206896551724,18,0.6206896551724138,6132,211.44827586206895,74.0,297.0,297.0
2,97.58941141594504,25,19,0.76,9,0.36,13,0.52,4725,189.0,74.0,297.0,297.0
2,118.66679466481486,34,23,0.6764705882352942,12,0.35294117647058826,17,0.5,6271,184.44117647058823,74.0,185.5,297.0
2,132.73835003173082,36,28,0.7777777777777778,11,0.3055555555555556,20,0.5555555555555556,7078,196.61111111111111,74.0,297.0,297.0
2,125.7542575060652,34,22,0.6470588235294118,14,0.4117647058823529,16,0.47058823529411764,6054,178.05882352941177,74.0,74.0,297.0
2,154.25053268897616,39,28,0.717948717948718,12,0.3076923076923077,22,0.5641025641025641,7748,198.66666666666666,74.0,297.0,297.0
2,123.70565689136428,29,23,0.7931034482758621,7,0.2413793103448276,19,0.6551724137931034,6353,219.06896551724137,74.0,297.0,297.0
2,104.33974351909445,28,18,0.6428571428571429,13,0.4642857142857143,10,0.35714285714285715,4264,152.28571428571428,74.0,74.0,297.0
2,118.66679466481486,34,23,0.6764705882352942,12,0.35294117647058826,17,0.5,6255,183.97058823529412,74.0,185.5,297.0
2,168.841531127864,41,29,0.7073170731707317,15,0.36585365853658536,21,0.5121951219512195,7671,187.09756097560975,74.0,297.0,297.0
2,147.06640913928138,37,24,0.6486486486486487,15,0.40540540540540543,18,0.4864864864864865,6722,181.67567567567568,74.0,74.0,297.0
2,123.7056568913643,29,21,0.7241379310344828,9,0.3103448275862069,17,0.5862068965517241,5923,204.24137931034483,74.0,297.0,297.0
2,505.67807190511263,128,117,0.9140625,13,0.1015625,62,0.484375,12158,94.984375,66.0,74.0,74.0
2,112.09310940439147,32,21,0.65625,13,0.40625,15,0.46875,5699,178.09375,74.0,74.0,297.0
2,146.64711292290298,35,24,0.6857142857142857,14,0.4,18,0.5142857142857142,6588,188.22857142857143,74.0,297.0,297.0
2,168.81496283636307,42,27,0.6428571428571429,17,0.40476190476190477,19,0.4523809523809524,7293,173.64285714285714,74.0,74.0,297.0
2,125.7542575060652,34,26,0.7647058823529411,12,0.35294117647058826,18,0.5294117647058824,6498,191.11764705882354,74.0,297.0,297.0
2,154.25053268897616,39,26,0.6666666666666666,14,0.358974358974359,20,0.5128205128205128,7302,187.23076923076923,74.0,297.0,297.0
2,117.84767589623674,29,21,0.7241379310344828,10,0.3448275862068966,17,0.5862068965517241,5921,204.17241379310346,74.0,297.0,297.0
2,118.11071030207052,29,20,0.6896551724137931,12,0.41379310344827586,14,0.4827586206896552,5252,181.10344827586206,74.0,74.0,297.0
2,290.8940199927864,74,60,0.8108108108108109,16,0.21621621621621623,34,0.4594594594594595,8840,119.45945945945945,66.0,74.0,74.0
2,111.55284941144919,30,22,0.7333333333333333,11,0.36666666666666664,16,0.5333333333333333,5557,185.23333333333332,74.0,185.5,297.0
2,154.25053268897616,39,27,0.6923076923076923,13,0.3333333333333333,21,0.5384615384615384,7525,192.94871794871796,74.0,297.0,297.0
2,132.80358438829194,35,27,0.7714285714285715,12,0.34285714285714286,19,0.5428571428571428,6795,194.14285714285714,74.0,297.0,297.0
2,125.7542575060652,34,24,0.7058823529411765,14,0.4117647058823529,16,0.47058823529411764,6068,178.47058823529412,74.0,74.0,297.0
2,144.93992798251907,33,22,0.6666666666666666,11,0.3333333333333333,18,0.5454545454545454,6420,194.54545454545453,74.0,297.0,297.0
2,345.9621033406721,94,88,0.9361702127659575,9,0.09574468085106383,47,0.5,9105,96.86170212765957,66.0,74.0,74.0
2,153.86115284881208,38,25,0.6578947368421053,14,0.3684210526315789,19,0.5,7021,184.76315789473685,74.0,185.5,297.0
2,125.7542575060652,34,27,0.7941176470588235,11,0.3235294117647059,19,0.5588235294117647,6729,197.91176470588235,74.0,297.0,297.0
2,146.0166460298162,34,24,0.7058823529411765,13,0.38235294117647056,18,0.5294117647058824,6514,191.58823529411765,74.0,297.0,297.0
2,139.4932375338943,36,25,0.6944444444444444,13,0.3611111111111111,17,0.4722222222222222,6395,177.63888888888889,74.0,74.0,297.0
2,125.7542575060652,34,26,0.7647058823529411,12,0.35294117647058826,18,0.5294117647058824,6498,191.11764705882354,74.0,297.0,297.0
2,125.7542575060652,34,21,0.6176470588235294,13,0.38235294117647056,17,0.5,6263,184.2058823529412,74.0,185.5,297.0
2,117.87477750633656,30,23,0.7666666666666667,10,0.3333333333333333,17,0.5666666666666667,6003,200.1,74.0,297.0,297.0
2,132.43610224452328,33,24,0.7272727272727273,13,0.3939393939393939,16,0.48484848484848486,5978,181.15151515151516,74.0,74.0,297.0
2,167.82133712670068,39,26,0.6666666666666666,14,0.358974358974359,20,0.5128205128205128,7294,187.02564102564102,74.0,297.0,297.0
2,112.74549448939159,30,24,0.8,9,0.3,18,0.6,6210,207.0,74.0,297.0,297.0
2,113.27657128567992,31,21,0.6774193548387096,14,0.45161290322580644,13,0.41935483870967744,5161,166.48387096774192,74.0,74.0,297.0
2,104.71667640670273,29,19,0.6551724137931034,10,0.3448275862068966,15,0.5172413793103449,5455,188.10344827586206,74.0,297.0,297.0
2,139.90827503317317,36,27,0.75,13,0.3611111111111111,19,0.5277777777777778,6670,185.27777777777777,74.0,185.5,297.0
2,138.8955338631606,33,23,0.696969696969697,13,0.3939393939393939,17,0.5151515151515151,6217,188.3939393939394,74.0,297.0,297.0
2,117.4597400070577,30,22,0.7333333333333333,9,0.3,16,0.5333333333333333,5736,191.2,74.0,297.0,297.0
2,113.49556496439033,33,26,0.7878787878787878,11,0.3333333333333333,18,0.5454545454545454,6440,195.15151515151516,74.0,297.0,297.0
2,139.51782990595802,35,23,0.6571428571428571,12,0.34285714285714286,18,0.5142857142857142,6329,180.82857142857142,74.0,74.0,297.0
2,104.06099631511952,30,23,0.7666666666666667,8,0.26666666666666666,17,0.5666666666666667,5959,198.63333333333333,74.0,297.0,297.0
2,127.45190895001052,35,27,0.7714285714285715,12,0.34285714285714286,19,0.5428571428571428,6803,194.37142857142857,74.0,297.0,297.0
2,124.40735632779011,31,21,0.6774193548387096,11,0.3548387096774194,15,0.4838709677419355,5595,180.48387096774192,74.0,74.0,297.0
2,113.19334291612059,35,27,0.7714285714285715,10,0.2857142857142857,19,0.5428571428571428,6767,193.34285714285716,74.0,297.0,297.0
2,146.64711292290298,35,25,0.7142857142857143,14,0.4,17,0.4857142857142857,6349,181.4,74.0,74.0,297.0
2,110.91400120629521,31,23,0.7419354838709677,9,0.2903225806451613,17,0.5483870967741935,6033,194.61290322580646,74.0,297.0,297.0
2,126.58435320310724,33,24,0.7272727272727273,9,0.2727272727272727,20,0.6060606060606061,6866,208.06060606060606,74.0,297.0,297.0
2,99.72503367497924,28,20,0.7142857142857143,11,0.39285714285714285,14,0.5,5178,184.92857142857142,74.0,185.5,297.0
2,118.3473140058064,33,23,0.696969696969697,12,0.36363636363636365,15,0.45454545454545453,5735,173.78787878787878,74.0,74.0,297.0
2,146.0782000346155,36,25,0.6944444444444444,12,0.3333333333333333,19,0.5277777777777778,6849,190.25,74.0,297.0,297.0
2,127.21565662105809,37,28,0.7567567567567568,11,0.2972972972972973,20,0.5405405405405406,7138,192.9189189189189,74.0,297.0,297.0
2,110.51278754254824,27,19,0.7037037037037037,11,0.4074074074074074,13,0.48148148148148145,4873,180.4814814814815,74.0,74.0,297.0
2,141.4573358299152,39,29,0.7435897435897436,12,0.3076923076923077,21,0.5384615384615384,7509,192.53846153846155,74.0,297.0,297.0
2,127.45190895001052,35,25,0.7142857142857143,10,0.2857142857142857,21,0.6,7229,206.54285714285714,74.0,297.0,297.0
2,118.41503749927884,32,21,0.65625,14,0.4375,13,0.40625,5221,163.15625,74.0,74.0,297.0
2,250.40755342641086,67,60,0.8955223880597015,9,0.13432835820895522,36,0.5373134328358209,8790,131.19402985074626,66.0,74.0,297.0
2,141.4573358299152,39,29,0.7435897435897436,12,0.3076923076923077,21,0.5384615384615384,7302,187.23076923076923,74.0,297.0,297.0
2,132.43610224452328,33,22,0.6666666666666666,13,0.3939393939393939,16,0.48484848484848486,5988,181.45454545454547,74.0,74.0,297.0
2,117.86819751668209,31,24,0.7741935483870968,9,0.2903225806451613,18,0.5806451612903226,6270,202.25806451612902,74.0,297.0,297.0
2,134.42510998668703,37,26,0.7027027027027027,14,0.3783783783783784,18,0.4864864864864865,6722,181.67567567567568,74.0,74.0,297.0
2,111.41503749927884,32,23,0.71875,11,0.34375,15,0.46875,5661,176.90625,74.0,74.0,297.0
2,131.83007499855768,32,23,0.71875,10,0.3125,19,0.59375,6575,205.46875,74.0,297.0,297.0
2,134.42510998668706,37,28,0.7567567567567568,12,0.32432432432432434,20,0.5405405405405406,7160,193.51351351351352,74.0,297.0,297.0
2,110.56213594043089,28,20,0.7142857142857143,10,0.35714285714285715,14,0.5,5156,184.14285714285714,74.0,185.5,297.0
2,127.45190895001052,35,25,0.7142857142857143,12,0.34285714285714286,19,0.5428571428571428,6789,193.97142857142856,74.0,297.0,297.0
2,134.42510998668703,37,28,0.7567567567567568,10,0.2702702702702703,22,0.5945945945945946,7592,205.1891891891892,74.0,297.0,297.0
2,124.39170812516485,33,25,0.7575757575757576,10,0.30303030303030304,16,0.48484848484848486,5279,159.96969696969697,74.0,74.0,297.0
2,112.69160878495876,31,23,0.7419354838709677,10,0.3225806451612903,17,0.5483870967741935,6047,195.06451612903226,74.0,297.0,297.0
2,122.10023351172912,35,27,0.7714285714285715,10,0.2857142857142857,21,0.6,7251,207.17142857142858,74.0,297.0,297.0
2,106.32237497529304,31,22,0.7096774193548387,12,0.3870967741935484,14,0.45161290322580644,5370,173.2258064516129,74.0,74.0,297.0
2,125.39170812516485,33,24,0.7272727272727273,10,0.30303030303030304,18,0.5454545454545454,6404,194.06060606060606,74.0,297.0,297.0
2,138.92918318856587,34,25,0.7352941176470589,11,0.3235294117647059,19,0.5588235294117647,6715,197.5,74.0,297.0,297.0
2,92.3327162522005,28,22,0.7857142857142857,8,0.2857142857142857,16,0.5714285714285714,5602,200.07142857142858,74.0,297.0,297.0
2,106.32237497529303,31,21,0.6774193548387096,11,0.3548387096774194,15,0.4838709677419355,5587,180.2258064516129,74.0,74.0,297.0
2,141.4573358299152,39,29,0.7435897435897436,12,0.3076923076923077,21,0.5384615384615384,7517,192.74358974358975,74.0,297.0,297.0
2,103.72339214395963,26,19,0.7307692307692307,8,0.3076923076923077,15,0.5769230769230769,5239,201.5,74.0,297.0,297.0
2,105.73741247457188,31,23,0.7419354838709677,9,0.2903225806451613,17,0.5483870967741935,6033,194.61290322580646,74.0,297.0,297.0
2,112.35226498049387,29,22,0.7586206896551724,9,0.3103448275862069,16,0.5517241379310345,5676,195.72413793103448,74.0,297.0,297.0
2,113.75859937022412,33,23,0.696969696969697,11,0.3333333333333333,17,0.5151515151515151,6181,187.3030303030303,74.0,297.0,297.0
2,120.02936474419957,34,24,0.7058823529411765,11,0.3235294117647059,18,0.5294117647058824,6478,190.52941176470588,74.0,297.0,297.0
2,139.51782990595802,35,25,0.7142857142857143,13,0.37142857142857144,17,0.4857142857142857,6335,181.0,74.0,74.0,297.0
2,495.60475562276207,129,122,0.9457364341085271,9,0.06976744186046512,66,0.5116279069767442,12684,98.32558139534883,66.0,74.0,74.0
2,105.83860389378307,30,22,0.7333333333333333,8,0.26666666666666666,18,0.6,6190,206.33333333333334,74.0,297.0,297.0
2,121.78381083409269,37,28,0.7567567567567568,11,0.2972972972972973,20,0.5405405405405406,7138,192.9189189189189,74.0,297.0,297.0
2,127.71494335584431,35,25,0.7142857142857143,13,0.37142857142857144,17,0.4857142857142857,6335,181.0,74.0,74.0,297.0
2,113.19264507794239,32,22,0.6875,12,0.375,16,0.5,5898,184.3125,74.0,185.5,297.0
2,118.3473140058064,33,26,0.7878787878787878,9,0.2727272727272727,18,0.5454545454545454,6404,194.06060606060606,74.0,297.0,297.0
2,504.038003072609,127,120,0.9448818897637795,7,0.05511811023622047,67,0.5275590551181102,12769,100.54330708661418,66.0,74.0,74.0
2,81.25500508279838,29,24,0.8275862068965517,7,0.2413793103448276,18,0.6206896551724138,6130,211.3793103448276,74.0,297.0,297.0
2,437.3172527833261,114,106,0.9298245614035088,11,0.09649122807017543,56,0.49122807017543857,10953,96.07894736842105,66.0,74.0,74.0
2,203.7284103384888,58,51,0.8793103448275862,8,0.13793103448275862,30,0.5172413793103449,7497,129.25862068965517,66.0,74.0,241.25
2,99.05134048951754,29,24,0.8275862068965517,5,0.1724137931034483,20,0.6896551724137931,6363,219.41379310344828,74.0,297.0,297.0
2,98.72503367497924,28,21,0.75,8,0.2857142857142857,15,0.5357142857142857,5381,192.17857142857142,74.0,297.0,297.0
2,87.65243112207482,31,26,0.8387096774193549,8,0.25806451612903225,18,0.5806451612903226,6270,202.25806451612902,74.0,297.0,297.0
2,120.1926450779424,32,23,0.71875,11,0.34375,17,0.53125,6129,191.53125,74.0,297.0,297.0
2,83.71673653567443,25,18,0.72,8,0.32,12,0.48,4474,178.96,74.0,74.0,297.0
2,105.73741247457188,31,25,0.8064516129032258,7,0.22580645161290322,19,0.6129032258064516,6487,209.25806451612902,74.0,297.0,297.0
2,114.97095049478413,35,27,0.7714285714285715,9,0.2571428571428571,21,0.6,7237,206.77142857142857,74.0,297.0,297.0
2,92.60978520328719,30,22,0.7333333333333333,10,0.3333333333333333,14,0.4666666666666667,5282,176.06666666666666,74.0,74.0,297.0
2,103.72339214395963,26,20,0.7692307692307693,9,0.34615384615384615,14,0.5384615384615384,5030,193.46153846153845,74.0,297.0,297.0
2,99.05134048951754,29,22,0.7586206896551724,7,0.2413793103448276,18,0.6206896551724138,6116,210.89655172413794,74.0,297.0,297.0
2,87.6524311220748,31,24,0.7741935483870968,8,0.25806451612903225,18,0.5806451612903226,6256,201.80645161290323,74.0,297.0,297.0
2,111.13781191217033,30,21,0.7,11,0.36666666666666664,13,0.43333333333333335,5067,168.9,74.0,74.0,297.0
2,89.77563022472799,25,21,0.84,4,0.16,17,0.68,5605,224.2,74.0,297.0,297.0
2,114.97095049478413,35,26,0.7428571428571429,10,0.2857142857142857,20,0.5714285714285714,6998,199.94285714285715,74.0,297.0,297.0
2,81.25500508279838,29,23,0.7931034482758621,10,0.3448275862068966,15,0.5172413793103449,5459,188.24137931034483,74.0,297.0,297.0
2,95.06171361001769,21,15,0.7142857142857143,5,0.23809523809523808,13,0.6190476190476191,4417,210.33333333333334,74.0,297.0,297.0
2,94.13999018497852,33,27,0.8181818181818182,8,0.24242424242424243,19,0.5757575757575758,6213,188.27272727272728,74.0,297.0,297.0
2,108.04708413964127,34,25,0.7352941176470589,10,0.29411764705882354,19,0.5588235294117647,6717,197.55882352941177,74.0,297.0,297.0
2,445.24452775852467,121,115,0.9504132231404959,7,0.05785123966942149,62,0.512396694214876,11425,94.42148760330579,66.0,74.0,74.0
2,97.53238859703684,28,23,0.8214285714285714,9,0.32142857142857145,15,0.5357142857142857,5433,194.03571428571428,74.0,297.0,297.0
2,103.13842964323847,26,19,0.7307692307692307,6,0.23076923076923078,17,0.6538461538461539,5703,219.34615384615384,74.0,297.0,297.0
2,94.13999018497852,33,28,0.8484848484848485,7,0.21212121212121213,20,0.6060606060606061,6866,208.06060606060606,74.0,297.0,297.0
2,118.0381225181244,31,22,0.7096774193548387,11,0.3548387096774194,14,0.45161290322580644,5372,173.29032258064515,74.0,74.0,297.0
2,63.930201494681576,21,17,0.8095238095238095,4,0.19047619047619047,13,0.6190476190476191,4409,209.95238095238096,74.0,297.0,297.0
2,101.18438430433696,33,26,0.7878787878787878,8,0.24242424242424243,20,0.6060606060606061,6858,207.8181818181818,74.0,297.0,297.0
2,118.0381225181244,31,22,0.7096774193548387,11,0.3548387096774194,14,0.45161290322580644,5380,173.5483870967742,74.0,74.0,297.0
2,70.33706832698077,20,17,0.85,3,0.15,15,0.75,4803,240.15,241.25,297.0,297.0
2,114.97095049478413,35,27,0.7714285714285715,11,0.3142857142857143,19,0.5428571428571428,6781,193.74285714285713,74.0,297.0,297.0
2,100.95962129839093,34,25,0.7352941176470589,11,0.3235294117647059,17,0.5,6271,184.44117647058823,74.0,185.5,297.0
2,75.31194261875511,17,12,0.7058823529411765,3,0.17647058823529413,12,0.7058823529411765,3906,229.76470588235293,74.0,297.0,297.0
2,87.38529015588479,32,25,0.78125,9,0.28125,17,0.53125,6099,190.59375,74.0,297.0,297.0
2,119.28842031675282,33,24,0.7272727272727273,11,0.3333333333333333,16,0.48484848484848486,5966,180.78787878787878,74.0,74.0,297.0
2,84.0782000346155,27,21,0.7777777777777778,7,0.25925925925925924,15,0.5555555555555556,5291,195.96296296296296,74.0,297.0,297.0
2,103.06334260427745,25,20,0.8,7,0.28,16,0.64,5402,216.08,74.0,297.0,297.0
2,101.18438430433696,33,26,0.7878787878787878,8,0.24242424242424243,20,0.6060606060606061,6858,207.8181818181818,74.0,297.0,297.0
2,94.38529015588479,32,23,0.71875,10,0.3125,17,0.53125,6107,190.84375,74.0,297.0,297.0
2,105.48587370757592,31,24,0.7741935483870968,9,0.2903225806451613,16,0.5161290322580645,5802,187.16129032258064,74.0,297.0,297.0
2,84.07820003461552,27,20,0.7407407407407407,10,0.37037037037037035,12,0.4444444444444444,4628,171.40740740740742,74.0,74.0,297.0
2,103.13842964323847,26,21,0.8076923076923077,4,0.15384615384615385,19,0.7307692307692307,6125,235.57692307692307,129.75,297.0,297.0
2,114.97095049478415,35,28,0.8,8,0.22857142857142856,22,0.6285714285714286,7444,212.68571428571428,74.0,297.0,297.0
2,90.83308753677898,27,19,0.7037037037037037,10,0.37037037037037035,11,0.4074074074074074,4391,162.62962962962962,74.0,74.0,297.0
2,76.72154927811714,22,19,0.8636363636363636,4,0.18181818181818182,15,0.6818181818181818,4959,225.4090909090909,74.0,297.0,297.0
2,101.38529015588479,32,24,0.75,8,0.25,20,0.625,6784,212.0,74.0,297.0,297.0
2,90.83308753677898,27,18,0.6666666666666666,11,0.4074074074074074,10,0.37037037037037035,4168,154.37037037037038,74.0,74.0,297.0
2,104.83007499855768,32,26,0.8125,9,0.28125,18,0.5625,6352,198.5,74.0,297.0,297.0
2,132.73835003173082,36,29,0.8055555555555556,10,0.2777777777777778,21,0.5833333333333334,7301,202.80555555555554,74.0,297.0,297.0
2,70.33706832698077,20,15,0.75,3,0.15,15,0.75,4805,240.25,241.25,297.0,297.0
2,107.84166747783918,35,28,0.8,9,0.2571428571428571,20,0.5714285714285714,6791,194.02857142857144,74.0,297.0,297.0
2,104.33974351909444,28,21,0.75,10,0.35714285714285715,13,0.4642857142857143,4933,176.17857142857142,74.0,74.0,297.0
2,84.74775375147935,28,20,0.7142857142857143,8,0.2857142857142857,16,0.5714285714285714,5596,199.85714285714286,74.0,297.0,297.0
2,110.91400120629521,31,25,0.8064516129032258,9,0.2903225806451613,18,0.5806451612903226,6286,202.7741935483871,74.0,297.0,297.0
2,104.39474831181536,29,24,0.8275862068965517,5,0.1724137931034483,19,0.6551724137931034,6339,218.58620689655172,74.0,297.0,297.0
2,114.78379018473099,36,27,0.75,11,0.3055555555555556,19,0.5277777777777778,6841,190.02777777777777,74.0,297.0,297.0
2,212.0098636783025,59,55,0.9322033898305084,5,0.0847457627118644,33,0.559322033898305,7545,127.88135593220339,66.0,74.0,185.5
2,91.05141227513458,31,23,0.7419354838709677,10,0.3225806451612903,15,0.4838709677419355,5165,166.61290322580646,74.0,74.0,297.0
2,89.77443751081735,24,20,0.8333333333333334,5,0.20833333333333334,16,0.6666666666666666,5330,222.08333333333334,74.0,297.0,297.0
2,68.19882768400988,27,22,0.8148148148148148,5,0.18518518518518517,18,0.6666666666666666,5554,205.7037037037037,74.0,297.0,297.0
2,121.78381083409269,37,30,0.8108108108108109,9,0.24324324324324326,22,0.5945945945945946,7202,194.64864864864865,74.0,297.0,297.0
2,69.22447977750478,17,16,0.9411764705882353,2,0.11764705882352941,12,0.7058823529411765,3920,230.58823529411765,74.0,297.0,297.0
2,329.27906861844195,95,90,0.9473684210526315,8,0.08421052631578947,47,0.49473684210526314,8958,94.29473684210527,66.0,74.0,74.0
2,84.20703549025748,26,20,0.7692307692307693,6,0.23076923076923078,16,0.6153846153846154,5512,212.0,74.0,297.0,305.0
2,83.1894750100962,24,20,0.8333333333333334,4,0.16666666666666666,16,0.6666666666666666,5316,221.5,74.0,297.0,297.0
2,50.43458750793272,12,11,0.9166666666666666,0,0.0,11,0.9166666666666666,3359,279.9166666666667,297.0,297.0,305.0
2,84.20703549025748,26,20,0.7692307692307693,8,0.3076923076923077,12,0.46153846153846156,4556,175.23076923076923,74.0,74.0,297.0
2,89.775630224728,25,20,0.8,5,0.2,16,0.64,5374,214.96,74.0,297.0,297.0
2,46.47927513443585,19,15,0.7894736842105263,7,0.3684210526315789,7,0.3684210526315789,2921,153.73684210526315,70.0,74.0,297.0
2,91.05141227513458,31,24,0.7741935483870968,9,0.2903225806451613,16,0.5161290322580645,5834,188.19354838709677,74.0,297.0,297.0
2,96.35940001153853,24,20,0.8333333333333334,2,0.08333333333333333,20,0.8333333333333334,6232,259.6666666666667,297.0,297.0,297.0
2,58.707809073345125,21,17,0.8095238095238095,7,0.3333333333333333,9,0.42857142857142855,3531,168.14285714285714,74.0,74.0,297.0
2,104.67356326636832,33,26,0.7878787878787878,9,0.2727272727272727,18,0.5454545454545454,6428,194.78787878787878,74.0,297.0,297.0
2,83.1894750100962,24,20,0.8333333333333334,4,0.16666666666666666,16,0.6666666666666666,5300,220.83333333333334,74.0,297.0,297.0
2,46.874628412503405,17,13,0.7647058823529411,5,0.29411764705882354,9,0.5294117647058824,3235,190.2941176470588,74.0,297.0,297.0
2,118.54501835440199,35,28,0.8,9,0.2571428571428571,20,0.5714285714285714,7014,200.4,74.0,297.0,297.0
2,83.1894750100962,24,20,0.8333333333333334,4,0.16666666666666666,16,0.6666666666666666,5300,220.83333333333334,74.0,297.0,297.0
2,46.874628412503405,17,13,0.7647058823529411,5,0.29411764705882354,9,0.5294117647058824,3235,190.2941176470588,74.0,297.0,297.0
2,111.57933182356452,34,26,0.7647058823529411,10,0.29411764705882354,18,0.5294117647058824,6470,190.2941176470588,74.0,297.0,297.0
2,89.77563022472799,25,22,0.88,3,0.12,18,0.72,5820,232.8,74.0,297.0,297.0
2,71.32986738479819,23,17,0.7391304347826086,9,0.391304347826087,9,0.391304347826087,3663,159.2608695652174,74.0,74.0,297.0
2,111.57933182356452,34,26,0.7647058823529411,10,0.29411764705882354,18,0.5294117647058824,6470,190.2941176470588,74.0,297.0,297.0
2,89.73062825152691,23,20,0.8695652173913043,1,0.043478260869565216,20,0.8695652173913043,6150,267.39130434782606,297.0,297.0,297.0
2,58.707809073345125,21,15,0.7142857142857143,9,0.42857142857142855,7,0.3333333333333333,3069,146.14285714285714,74.0,74.0,297.0
2,104.83007499855769,32,27,0.84375,8,0.25,19,0.59375,6575,205.46875,74.0,297.0,297.0
