label,diff_ip_num,port_entropy,all_pkt_num,ack_num,ack_rate,syn_num,syn_rate,psh_num,psh_rate,all_pkt_bytes,avg_pkt_bytes,one_quarter,two_quarter,three_quarter
0,0.08695652173913043,0.0024200267774783764,0.0011347517730496454,0.0014604810996563574,1.0,0.0,0.0,0.0,0.0,8.525039199665401e-05,0.0022686760654675106,0.008219178082191782,0.0,0.0
0,0.16304347826086957,0.013115039128149429,0.015460992907801419,0.018470790378006873,0.9817351598173516,0.0032881216605014385,0.0365296803652968,0.01814254859611231,0.1917808219178082,0.008324651783995106,0.27810483414468473,0.008219178082191782,0.0,0.4102370146243067
1,0.0,0.007052712691882083,0.001985815602836879,0.0018041237113402063,0.7241379310344828,0.0045211672831894775,0.3793103448275862,0.0064794816414686825,0.5172413793103449,0.00044103196089456735,0.08713308634938728,0.0136986301369863,0.1595303867403315,0.11649016641452346
1,0.0,0.08338351841262129,0.01276595744680851,0.0012027491408934709,0.0773480662983425,0.0694615700780929,0.9337016574585636,0.004319654427645789,0.0552486187845303,0.0015051103690443743,0.027685189412964398,0.0136986301369863,0.0055248618784530384,0.0040342914775592514
1,0.0,0.0004037021734667059,0.0002127659574468085,0.0003436426116838488,1.0,0.0,0.0,0.0017278617710583153,1.0,7.724796056401791e-05,0.13154269972451793,0.13630136986301372,0.12914364640883977,0.09430156328794757
1,0.0,0.004683352737762295,0.0015602836879432625,0.0014604810996563574,0.7391304347826086,0.0028771064529387585,0.3043478260869565,0.005615550755939525,0.5652173913043478,0.0003678668735104658,0.09417295484489159,0.0136986301369863,0.1595303867403315,0.11649016641452346
0,0.5108695652173914,0.056396073402067176,0.08092198581560284,0.0957044673539519,0.9754816112084064,0.018906699547883273,0.0402802101576182,0.0652267818574514,0.1322241681260945,0.0758708890978957,0.5176735513067308,0.008219178082191782,0.6961325966850829,0.7302067574382249
1,0.0,0.24959144983882756,0.09652482269503547,0.08737113402061857,0.7466960352422908,0.0036991368680641184,0.0066079295154185,0.17365010799136069,0.2951541850220264,0.018705520158859696,0.07316608212683502,0.008219178082191782,0.0,0.0040342914775592514
1,0.0,0.0001730152172000168,7.092198581560284e-05,0.0001718213058419244,1.0,0.0,0.0,0.0008639308855291577,1.0,3.5929283983264145e-05,0.13154269972451793,0.13630136986301372,0.12914364640883977,0.09430156328794757
0,0.021739130434782608,0.0005767173906667226,0.0004964539007092199,0.0006872852233676976,1.0,0.0,0.0,0.0008639308855291577,0.25,4.523823483347349e-05,0.01067493112947658,0.008219178082191782,0.0,0.005799293998991428
0,0.29347826086956524,0.021438588071904695,0.023900709219858155,0.026718213058419246,0.9201183431952664,0.009864364981504316,0.0710059171597633,0.049244060475161985,0.3372781065088757,0.006124881372119758,0.1102682282752213,0.008219178082191782,0.0,0.06354009077155824
0,0.09782608695652174,0.0028369523615854033,0.0023404255319148934,0.002491408934707904,0.8529411764705882,0.0,0.0,0.0038876889848812094,0.2647058823529412,0.000199162553716321,0.008041646410630363,0.0020547945205479437,0.0,0.011724659606656578
0,0.2282608695652174,0.015849395629995818,0.04085106382978723,0.04871134020618557,0.9826689774696707,0.009864364981504316,0.0415944540727903,0.019870410367170625,0.0797227036395147,0.03331363210928251,0.44432826770939265,0.008219178082191782,0.008287292817679565,0.7302067574382249
1,0.0,0.0004472378485161694,0.00035460992907801415,0.00042955326460481104,0.8333333333333334,0.0008220304151253596,0.3333333333333333,0.0008639308855291577,0.3333333333333333,8.63935964870306e-05,0.08631772268135902,0.009589041095890413,0.0055248618784530384,0.1356530509329299
1,0.0,0.00495374515174013,0.002056737588652482,0.001975945017182131,0.7666666666666667,0.0028771064529387585,0.2333333333333333,0.008207343412526998,0.6333333333333333,0.0005182799214585853,0.10452249770431589,0.0136986301369863,0.1595303867403315,0.11649016641452346
0,0.03260869565217391,0.0008998454783070574,0.0007801418439716312,0.0008591065292096221,0.8333333333333334,0.0,0.0,0.0012958963282937365,0.25,8.827171814979214e-05,0.02312901744719925,0.0,0.0,0.0023953605648008025
1,0.0,0.0009227478250667563,0.0004964539007092199,0.0006872852233676976,1.0,0.0008220304151253596,0.25,0.0017278617710583153,0.5,0.00012689569843180108,0.09676308539944904,0.01232876712328767,0.06733425414364641,0.11497730711043873
1,0.0,0.20765251309761373,0.02730496453900709,0.0013745704467353953,0.0414507772020725,0.15289765721331688,0.9637305699481864,0.005183585313174946,0.0310880829015544,0.0028274713345556915,0.019198104454816657,0.0136986301369863,0.0055248618784530384,0.0040342914775592514
0,0.25,0.012978636730821357,0.01524822695035461,0.01718213058419244,0.925925925925926,0.0032881216605014385,0.037037037037037,0.037149028077753776,0.3981481481481481,0.003727336583409262,0.10305070911131516,0.008219178082191782,0.0,0.036056480080685835
0,0.17391304347826086,0.006570601086804975,0.005390070921985816,0.005670103092783506,0.8571428571428571,0.0008220304151253596,0.0259740259740259,0.009935205183585313,0.2987012987012987,0.0007179324199564962,0.036528210081929094,0.0,0.0,0.009581442259203224
1,0.0,0.006104073029163431,0.0024113475177304964,0.0022336769759450175,0.7428571428571429,0.0045211672831894775,0.3142857142857143,0.007775377969762419,0.5142857142857142,0.0005289770491899661,0.08606847697756788,0.0136986301369863,0.1595303867403315,0.11649016641452346
0,0.20652173913043476,0.006686221390844851,0.0029078014184397163,0.0036082474226804126,1.0,0.0,0.0,0.0,0.0,0.00022096509649707446,0.0027548209366391185,0.008219178082191782,0.0,0.0
1,0.0,0.007096201976564935,0.002056737588652482,0.0017182130584192442,0.6666666666666666,0.004932182490752158,0.4,0.006911447084233261,0.5333333333333333,0.00046593748729205727,0.08980716253443526,0.0136986301369863,0.1595303867403315,0.11649016641452346
1,0.0,0.006260967176477132,0.0019148936170212767,0.0016323024054982818,0.6785714285714286,0.0036991368680641184,0.3214285714285714,0.0064794816414686825,0.5357142857142857,0.00043335615931632454,0.08945789059425426,0.0136986301369863,0.1595303867403315,0.11649016641452346
1,0.0,0.006524666072908154,0.0023404255319148934,0.0023195876288659794,0.7941176470588235,0.0045211672831894775,0.3235294117647059,0.008207343412526998,0.5588235294117647,0.0005434304202468701,0.09344109544644304,0.0136986301369863,0.1595303867403315,0.11649016641452346
1,0.0,0.00021014752337316652,0.00028368794326241134,0.0003436426116838488,0.8,0.0008220304151253596,0.4,0.00043196544276457883,0.2,5.193414684853636e-05,0.05399449035812673,0.008219178082191782,0.0055248618784530384,0.0040342914775592514
1,0.0,0.025651825065425758,0.004964539007092199,0.0010309278350515464,0.1690140845070422,0.02507192766132347,0.8591549295774648,0.0034557235421166306,0.1126760563380281,0.0007461042448979193,0.0465700539324099,0.0136986301369863,0.0055248618784530384,0.0040342914775592514
1,0.0,0.004351477434961146,0.0016312056737588653,0.0016323024054982818,0.7916666666666666,0.002466091245376079,0.25,0.005615550755939525,0.5416666666666666,0.0003740728407439387,0.09065082644628099,0.0136986301369863,0.1595303867403315,0.11649016641452346
1,0.0,0.00794584957978772,0.0023404255319148934,0.0018041237113402063,0.6176470588235294,0.006165228113440197,0.4411764705882353,0.0064794816414686825,0.4411764705882353,0.00047010201793557194,0.07525117485010532,0.0136986301369863,0.0055248618784530384,0.11649016641452346
1,0.0,0.0006779248047828584,0.00035460992907801415,0.0005154639175257732,1.0,0.0,0.0,0.002591792656587473,1.0,0.00020136730523347585,0.24793388429752067,0.2520547945205479,0.24585635359116023,0.17952597075138682
1,0.0,0.006319630632028908,0.0023404255319148934,0.0022336769759450175,0.7647058823529411,0.004110152075626798,0.2941176470588235,0.007775377969762419,0.5294117647058824,0.0005229343968836899,0.08835683033543996,0.0136986301369863,0.1595303867403315,0.11649016641452346
0,0.15217391304347827,0.008607090934358713,0.015886524822695033,0.018642611683848797,0.9644444444444444,0.006576243321002877,0.0711111111111111,0.030669546436285097,0.3155555555555555,0.00803101154489552,0.25854300581573314,0.008219178082191782,0.0,0.38477054967221386
0,0.13043478260869568,0.00910816746871776,0.0036170212765957444,0.004467353951890035,1.0,0.0,0.0,0.0,0.0,0.0002748590224719707,0.0027548209366391185,0.008219178082191782,0.0,0.0
0,0.14130434782608697,0.008212554909431645,0.005319148936170213,0.0053264604810996565,0.8157894736842105,0.0,0.0,0.004319654427645789,0.131578947368421,0.00041188024638996436,0.0036066405683630592,0.008219178082191782,0.0,0.0
1,0.0,0.0,0.0,8.59106529209622e-05,1.0,0.0,0.0,0.00043196544276457883,1.0,2.335403458912169e-05,0.1997245179063361,0.20410958904109588,0.19751381215469613,0.14422592032274334
0,0.2391304347826087,0.009953225118705668,0.013617021276595745,0.015807560137457047,0.9533678756476685,0.006576243321002877,0.082901554404145,0.027213822894168467,0.3264248704663212,0.005004622629014302,0.17623717152685597,0.008219178082191782,0.0,0.10892586989409984
1,0.0,0.006836697366188946,0.0024113475177304964,0.002061855670103093,0.6857142857142857,0.005343197698314837,0.3714285714285714,0.006911447084233261,0.4571428571428571,0.0004925578204251121,0.07729240456513184,0.0136986301369863,0.0055248618784530384,0.11649016641452346
0,0.18478260869565216,0.012699117606848484,0.08751773049645391,0.10575601374570448,0.9967611336032388,0.0045211672831894775,0.0089068825910931,0.05010799136069114,0.0939271255060728,0.11609290594252393,0.7501600472892339,0.42363013698630136,1.0,0.7302067574382249
1,0.0,0.0004472378485161694,0.00035460992907801415,0.00042955326460481104,0.8333333333333334,0.0008220304151253596,0.3333333333333333,0.0008639308855291577,0.3333333333333333,8.63935964870306e-05,0.08631772268135902,0.009589041095890413,0.0055248618784530384,0.1356530509329299
1,0.0,0.0004472378485161694,0.00035460992907801415,0.00042955326460481104,0.8333333333333334,0.0008220304151253596,0.3333333333333333,0.0008639308855291577,0.3333333333333333,8.63935964870306e-05,0.08631772268135902,0.009589041095890413,0.0055248618784530384,0.1356530509329299
1,0.0,0.07734225535190183,0.012836879432624114,0.0036082474226804126,0.2307692307692307,0.0632963419646527,0.8461538461538461,0.006047516198704104,0.0769230769230769,0.001670548390294586,0.03496503496503496,0.0136986301369863,0.0055248618784530384,0.0040342914775592514
