label,diff_ip_num,port_entropy,all_pkt_num,ack_num,ack_rate,syn_num,syn_rate,psh_num,psh_rate,all_pkt_bytes,avg_pkt_bytes,one_quarter,two_quarter,three_quarter
1.0,0.0,0.0021910699217836,0.0009929078014184,0.0009450171821305,0.7333333333333333,0.0008220304151253,0.1333333333333333,0.0047516198704103,0.7333333333333333,0.0002832697412225,0.119605142332415,0.0900684931506849,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0246081264644137,0.0081560283687943,0.0092783505154639,0.9310344827586208,0.0041101520756267,0.0862068965517241,0.0250539956803455,0.5,0.0009181565206995,0.0244490358126721,0.0082191780821917,0.005524861878453,0.0040342914775592
1.0,0.0,0.0001730152172,0.0004964539007092,0.0005154639175257,0.75,0.0,0.0,0.0017278617710583,0.5,0.0001546592360552,0.1260330578512397,0.0071917808219178,0.0825276243093922,0.151285930408472
1.0,0.0,0.0041920583099895,0.0019148936170212,0.0017182130584192,0.7142857142857143,0.0032881216605014,0.2857142857142857,0.0069114470842332,0.5714285714285714,0.0004515657736987,0.0949429358520267,0.0136986301369863,0.1595303867403315,0.1164901664145234
0.0,0.4978260854664056,0.1463662802839869,0.0,0.0,0.8831560268786783,0.10082203190524142,0.0,0.028293735010963772,0.1632978708503094,0.0,0.4966581936632986,0.10821917957230782,0.0,0.6150781629072617
1.0,0.0,0.0074957983191044,0.0024113475177304,0.002061855670103,0.6857142857142857,0.0053431976983148,0.3714285714285714,0.0069114470842332,0.4571428571428571,0.0004925578204251,0.0772924045651318,0.0136986301369863,0.005524861878453,0.1164901664145234
0.0,0.22608695503162296,0.12009851119009791,0.007730494963784584,0.02938144180885288,0.8907894721940944,0.10411015356574282,0.10657894885853712,0.0,0.0,0.022618560655868078,0.7377079723470104,0.10821917957230782,0.8999999985098839,0.6302067559481088
1.0,0.0,0.0071610603753584,0.0022695035460992,0.002061855670103,0.7272727272727273,0.0041101520756267,0.303030303030303,0.0077753779697624,0.5454545454545454,0.0005175450042862,0.0909508306202521,0.0136986301369863,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0006343891297333,0.0002127659574468,0.0003436426116838,1.0,0.0,0.0,0.0017278617710583,1.0,0.0001592320540167,0.3044077134986226,0.2520547945205479,0.3024861878453039,0.2622289460413515
1.0,0.0,0.0063340914269898,0.0021985815602836,0.002061855670103,0.75,0.0049321824907521,0.375,0.0069114470842332,0.5,0.000476716272487,0.084366391184573,0.0136986301369863,0.0825276243093922,0.1164901664145234
1.0,0.0,0.0004037021734667,0.0002127659574468,0.0003436426116838,1.0,0.0004110152075626,0.25,0.0008639308855291,0.5,7.496155158326474e-05,0.1267217630853994,0.0123287671232876,0.1256906077348066,0.1795259707513868
1.0,0.0,0.0010029269694199,0.000709219858156,0.0007731958762886,0.8181818181818182,0.0016440608302507,0.3636363636363636,0.0021598272138228,0.4545454545454545,0.0002340302906728,0.1408715251690458,0.0136986301369863,0.005524861878453,0.1961674230963187
1.0,0.0,0.0055705462119866,0.002127659574468,0.002061855670103,0.7741935483870968,0.0036991368680641,0.2903225806451613,0.0069114470842332,0.5161290322580645,0.0004521373759439,0.0817781924820047,0.0136986301369863,0.005524861878453,0.1164901664145234
0.0,0.07391304198814469,0.10803424301671502,0.0,0.0,0.8010988996087851,0.0,0.2318681333582479,0.0,0.09780219631208167,0.0,0.24133593828059832,0.10821917957230782,0.0,0.0
0.0,0.1282608680751013,0.11420502174731181,0.0,0.0,0.8562043780719277,0.11027538167918302,0.19124087740252482,0.0,0.10437956055367947,0.0,0.3788854049607883,0.10821917957230782,0.0,0.2870398371382248
1.0,0.0,0.024596094885639,0.0080141843971631,0.0091924398625429,0.9385964912280702,0.0036991368680641,0.0789473684210526,0.0246220302375809,0.5,0.000906071216087,0.0247329756899134,0.0082191780821917,0.005524861878453,0.0040342914775592
1.0,0.0,0.0709925096070133,0.0112056737588652,0.002233676975945,0.1635220125786163,0.0554870530209617,0.8490566037735849,0.0095032397408207,0.1383647798742138,0.0018738754746544,0.0569849437773966,0.0136986301369863,0.005524861878453,0.0040342914775592
1.0,0.0,0.0062616893109316,0.0019858156028368,0.0016323024054982,0.6551724137931034,0.0049321824907521,0.4137931034482758,0.0056155507559395,0.4482758620689655,0.0004034695276393,0.0762087964282321,0.0136986301369863,0.005524861878453,0.1164901664145234
0.0,0.0,0.10018281657766022,0.0,0.0,0.7333333318432173,0.10000000149011612,0.10000000149011612,0.10259179414670352,0.6000000014901161,0.0,0.11716024024126392,0.10821917957230782,0.11070442137961882,0.0
1.0,0.0,0.0004472378485161,0.000354609929078,0.0004295532646048,0.8333333333333334,0.0008220304151253,0.3333333333333333,0.0008639308855291,0.3333333333333333,8.63935964870306e-05,0.086317722681359,0.0095890410958904,0.005524861878453,0.1356530509329299
1.0,0.0,0.0004037021734667,0.0002127659574468,0.0003436426116838,1.0,0.0,0.0,0.0012958963282937,0.75,0.0001301619969757,0.2431129476584022,0.1910958904109589,0.3024861878453039,0.2622289460413515
0.0,0.3891304332924925,0.12695404959933212,0.0,0.008934706413663882,0.8929522303031493,0.10534319918843092,0.11018011112206592,0.0,0.0,0.007398507673239477,0.7666601963769787,0.11369863162710242,0.8999999985098839,0.6302067559481088
1.0,0.0,0.0059021109843833,0.0019148936170212,0.0018041237113402,0.75,0.0041101520756267,0.3571428571428571,0.0056155507559395,0.4642857142857143,0.000397426875333,0.0786353797717434,0.0136986301369863,0.005524861878453,0.1164901664145234
1.0,0.0,0.0658797811600927,0.0104255319148936,0.0012886597938144,0.1013513513513513,0.0554870530209617,0.9121621621621622,0.0043196544276457,0.0675675675675675,0.0013050495832284,0.0319782592509865,0.0136986301369863,0.005524861878453,0.0040342914775592
0.0,0.0,0.10746368323492662,0.0,0.0,0.8999999985098839,0.0,0.10000000149011612,0.0,0.0,0.0,0.10275482242675522,0.10821917957230782,0.0,0.0
1.0,0.0,0.0009248686807955,0.0004255319148936,0.0006013745704467,1.0,0.0008220304151253,0.2857142857142857,0.0012958963282937,0.4285714285714285,0.0001476366941857,0.1416765053128689,0.010958904109589,0.005524861878453,0.2208774583963692
1.0,0.0,0.0071401503283467,0.0022695035460992,0.0018900343642611,0.6666666666666666,0.0049321824907521,0.3636363636363636,0.0077753779697624,0.5454545454545454,0.0005206479879029,0.0917438851323148,0.0136986301369863,0.1595303867403315,0.1164901664145234
1.0,0.0,0.005201607894307,0.0019858156028368,0.0018900343642611,0.7586206896551724,0.0032881216605014,0.2758620689655172,0.0069114470842332,0.5517241379310345,0.0004569551662962,0.091764035337703,0.0136986301369863,0.1595303867403315,0.1164901664145234
0.0,0.21521738981423166,0.12671363347402073,0.0,0.0,0.8977375550709699,0.10246609273549212,0.10678733180685812,0.0,0.1341628944374857,0.0,0.5955265337813542,0.10821917957230782,0.1962707167419281,0.6302067559481088
1.0,0.0,0.0006779248047828,0.000354609929078,0.0005154639175257,1.0,0.0,0.0,0.0025917926565874,1.0,0.0002088797918845,0.2584940312213039,0.2520547945205479,0.2458563535911602,0.1795259707513868
1.0,0.0,0.0047127463068654,0.0017021276595744,0.0015463917525773,0.72,0.0032881216605014,0.32,0.0051835853131749,0.48,0.0003599460995414,0.0805509641873278,0.0136986301369863,0.005524861878453,0.1164901664145234
1.0,0.0,0.0978756460983514,0.0146808510638297,0.0017182130584192,0.0961538461538461,0.0789149198520345,0.9230769230769232,0.0047516198704103,0.0528846153846153,0.0015567178860385,0.0206412905276541,0.0136986301369863,0.005524861878453,0.0040342914775592
1.0,0.0,0.0061040730291634,0.0024113475177304,0.0024054982817869,0.8,0.0036991368680641,0.2571428571428571,0.0086393088552915,0.5714285714285714,0.0005660495376636,0.0950019677292404,0.0136986301369863,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0009488046151568,0.0004255319148936,0.0006013745704467,1.0,0.0,0.0,0.003023758099352,1.0,0.0002626104029322,0.2802046438410074,0.2520547945205479,0.2458563535911602,0.2208774583963692
0.0,0.5521739115533622,0.15320906931540323,0.0,0.0,0.8585062225762738,0.11890670103799932,0.0,0.0,0.048547716352207476,0.0,0.524052674580888,0.10821917957230782,0.0,0.6302067559481088
0.0,0.14999999850988388,0.11153846001997361,0.0,0.0,0.8583333318432173,0.0,0.10000000149011612,0.0,0.011111109620994986,0.0,0.10492615698445341,0.10821917957230782,0.0,0.0
0.0,0.0,0.10286906572139833,0.0,0.0,0.8354838694776259,0.10041101669767873,0.13225806600624512,0.0,0.09354838560665807,0.0,0.14434373205085543,0.10821917957230782,0.10000000149011612,0.0
1.0,0.0,0.1448582522272117,0.2175177304964539,0.2274054982817869,0.8627770534550195,0.1085080147965474,0.0860495436766623,0.1913606911447084,0.1443937418513689,0.2622599290984575,0.6782799250056569,0.0082191780821917,0.0,0.7302067574382249
1.0,0.0,0.0042514978976085,0.0012765957446808,0.0012886597938144,0.7894736842105263,0.0016440608302507,0.2105263157894736,0.0047516198704103,0.5789473684210527,0.0003067870907389,0.0958750181238219,0.0136986301369863,0.1595303867403315,0.1164901664145234
0.0,0.22608695503162296,0.12398800915187642,0.0,0.0,0.8547657497215155,0.11972873145312472,0.17754442798446182,0.0,0.07285944923686288,0.0,0.4256162758506995,0.10821917957230782,0.0,0.6105395849950075
0.0,0.2586956506837969,0.12238380541884042,0.017943260921231385,0.04218212909407629,0.8945913446637299,0.10287710794305482,0.10420673225934682,0.0,0.0,0.03921250046353869,0.7629338361213941,0.10821917957230782,0.8999999985098839,0.6302067559481088
1.0,0.0,0.0045975218336391,0.0012056737588652,0.0010309278350515,0.6666666666666666,0.0032881216605014,0.4444444444444444,0.0034557235421166,0.4444444444444444,0.0002477487445573,0.0759106213651668,0.0136986301369863,0.005524861878453,0.1164901664145234
0.0,0.0,0.10000000149011612,0.0,0.0,0.8999999985098839,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,0.0,0.10275482242675522,0.10821917957230782,0.10000000149011612,0.0
1.0,0.0,0.000425664828021,0.0002836879432624,0.0004295532646048,1.0,0.0,0.0,0.0021598272138228,1.0,0.0001669078555949,0.2479338842975206,0.2520547945205479,0.2458563535911602,0.1795259707513868
1.0,0.0,0.0018509593268044,0.0007801418439716,0.0010309278350515,1.0,0.0008220304151253,0.1666666666666666,0.0034557235421166,0.6666666666666666,0.0003467175904384,0.2047750229568411,0.0136986301369863,0.2458563535911602,0.2622289460413515
0.0,0.22608695503162296,0.11945777490374712,0.0,0.0,0.863060684525715,0.10616522960355622,0.13957783790172562,0.0,0.11108179270513449,0.0,0.4473636596597229,0.10821917957230782,0.0,0.6302067559481088
1.0,0.0,0.0006779248047828,0.000354609929078,0.0005154639175257,1.0,0.0,0.0,0.0025917926565874,1.0,0.0002281509532937,0.2855831037649219,0.2520547945205479,0.2458563535911602,0.2415532022188603
1.0,0.0,0.0972110063567537,0.0144680851063829,0.0014604810996563,0.0829268292682926,0.0780928894369091,0.926829268292683,0.0056155507559395,0.0634146341463414,0.0015827666169263,0.0226399247463549,0.0136986301369863,0.005524861878453,0.0040342914775592
0.0,0.48695652024901437,0.16601749767784263,0.0,0.0,0.8713518337829367,0.12383888352875153,0.0,0.0,0.022649953747126486,0.0,0.5162091755124261,0.10821917957230782,0.0,0.6302067559481088
1.0,0.0,0.0083662320952197,0.0025531914893617,0.002061855670103,0.6486486486486487,0.0061652281134401,0.4054054054054054,0.0077753779697624,0.4864864864864865,0.0005435120777104,0.082421264239446,0.0136986301369863,0.005524861878453,0.1164901664145234
1.0,0.0,0.007897156598646,0.0024113475177304,0.002233676975945,0.7428571428571429,0.0041101520756267,0.2857142857142857,0.0086393088552915,0.5714285714285714,0.0005504529621163,0.0912436048799685,0.0136986301369863,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0022399753781078,0.0009929078014184,0.0009450171821305,0.7333333333333333,0.0016440608302507,0.2666666666666666,0.0038876889848812,0.6,0.0002479937169481,0.0997704315886134,0.0136986301369863,0.1595303867403315,0.1164901664145234
0.0,0.16086956372727518,0.11122030141145062,0.0,0.0,0.891111109620995,0.0,0.11777777926789382,0.0,0.23777777628766167,0.0,0.3052739531277041,0.10821917957230782,0.0,0.04876449674488137
1.0,0.0,0.0003895661094494,0.0007801418439716,0.0007731958762886,0.75,0.0,0.0,0.0025917926565874,0.5,0.0006261494308719,0.4011707988980716,0.0071917808219178,0.1229281767955801,0.3822491174987393
1.0,0.0,0.000650982003013,0.0002836879432624,0.0004295532646048,1.0,0.0004110152075626,0.2,0.0012958963282937,0.6,9.480431523765836e-05,0.1263085399449036,0.0136986301369863,0.1291436464088397,0.1770045385779122
1.0,0.0,0.026941745089372,0.0087943262411347,0.0103092783505154,0.96,0.0028771064529387,0.056,0.027645788336933,0.512,0.0009691107779849,0.0230523415977961,0.0082191780821917,0.005524861878453,0.0040342914775592
1.0,0.0,0.0955163194713824,0.0142553191489361,0.0013745704467353,0.0792079207920792,0.0772708590217838,0.9306930693069309,0.0051835853131749,0.0594059405940594,0.0017022314861707,0.0285983143768922,0.0136986301369863,0.005524861878453,0.0040342914775592
1.0,0.0,0.0081510669880423,0.0026241134751773,0.0024054982817869,0.7368421052631579,0.0057542129058775,0.3684210526315789,0.0086393088552915,0.5263157894736842,0.0005858106438544,0.0885167464114832,0.0136986301369863,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0032704379679206,0.001418439716312,0.0012886597938144,0.7142857142857143,0.0036991368680641,0.4285714285714285,0.003023758099352,0.3333333333333333,0.0002452173631857,0.0579496261314443,0.0136986301369863,0.005524861878453,0.1164901664145234
1.0,0.0,0.022104084146937,0.0072340425531914,0.0085910652920962,0.970873786407767,0.0016440608302507,0.0388349514563106,0.0241900647948164,0.5436893203883495,0.0008438482288251,0.0268394447564791,0.0082191780821917,0.005524861878453,0.0040342914775592
1.0,0.0,0.0006920608688,0.0004964539007092,0.0006013745704467,0.875,0.0008220304151253,0.25,0.0017278617710583,0.5,0.0001703374690661,0.1425619834710744,0.0123287671232876,0.1256906077348066,0.1911245587493696
0.0,0.19347825937944907,0.12143858956202072,0.0,0.0,0.8201183417051503,0.0,0.1710059186498794,0.0,0.23727810501875957,0.0,0.21026822976533743,0.10821917957230782,0.0,0.0
0.0,0.0,0.10083134177141082,0.0,0.0,0.8999999985098839,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.10275482242675522,0.10821917957230782,0.10000000149011612,0.0
1.0,0.0,0.0045707739728629,0.0019858156028368,0.002061855670103,0.8275862068965517,0.0036991368680641,0.3103448275862069,0.0069114470842332,0.5517241379310345,0.0004585883155682,0.0922390044647098,0.0136986301369863,0.1595303867403315,0.1164901664145234
0.0,0.20434782459684037,0.11810958853267342,0.0,0.0,0.8795686704735615,0.10863132084893232,0.12383655086582551,0.0,0.10544835265290317,0.0,0.5651293154740376,0.10821917957230782,0.002209943261265085,0.6302067559481088
0.0,0.2586956506837969,0.12471651335421191,0.0,0.0,0.7387096759292388,0.0,0.267741936973987,0.0,0.07419354689698057,0.0,0.15685595101468733,0.10821917957230782,0.0,0.0
1.0,0.0,0.0270701626358093,0.0601418439716312,0.0632302405498281,0.866902237926973,0.043567612001644,0.1248527679623086,0.0557235421166306,0.1519434628975265,0.0659860081569273,0.6128673500180085,0.0082191780821917,0.0,0.1775088250126071
1.0,0.0,0.0021513841009759,0.0008510638297872,0.0009450171821305,0.8461538461538461,0.0008220304151253,0.1538461538461538,0.003023758099352,0.5384615384615384,0.0001976927193715,0.0890548845094299,0.0082191780821917,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0038751881902921,0.0050354609929078,0.0049828178694158,0.8055555555555556,0.011508425811755,0.3888888888888889,0.0060475161987041,0.1944444444444444,0.0010999260346694,0.0867768595041322,0.0082191780821917,0.005524861878453,0.0040342914775592
0.0,0.3239130419881447,0.12804850470584261,0.0,0.0,0.8940898330252502,0.10411015356574282,0.11182033245938322,0.011879048185909777,0.2061465706139028,0.0,0.48769057583446224,0.10821917957230782,0.0,0.6302067559481088
1.0,0.0,0.007052712691882,0.0019858156028368,0.0018041237113402,0.7241379310344828,0.0045211672831894,0.3793103448275862,0.0064794816414686,0.5172413793103449,0.0004410319608945,0.0871330863493872,0.0136986301369863,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0033481779233067,0.0013475177304964,0.0012886597938144,0.75,0.0020550760378133,0.25,0.0056155507559395,0.65,0.0003510454360092,0.1076101928374655,0.0136986301369863,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0070838240348566,0.0021985815602836,0.002061855670103,0.75,0.0045211672831894,0.34375,0.0073434125269978,0.53125,0.000476716272487,0.084366391184573,0.0136986301369863,0.0825276243093922,0.1164901664145234
0.0,0.23695652024901426,0.11942697178055932,0.0,0.0,0.8146919416378459,0.10452116877330551,0.15213270291191702,0.0,0.19857819756201656,0.0,0.22389839951604532,0.10821917957230782,0.0,0.0
1.0,0.0,0.0056676170815426,0.0019858156028368,0.0018041237113402,0.7241379310344828,0.0045211672831894,0.3793103448275862,0.0064794816414686,0.5172413793103449,0.0004410319608945,0.0871330863493872,0.0136986301369863,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0052256238891312,0.0020567375886524,0.0018900343642611,0.7333333333333333,0.0041101520756267,0.3333333333333333,0.0060475161987041,0.4666666666666667,0.0004259253301288,0.0785583103764921,0.0136986301369863,0.005524861878453,0.1164901664145234
0.0,0.0,0.10354872195159792,0.0,0.0,0.8130434767707535,0.0,0.2304347840988117,0.0,0.16086956372727518,0.0,0.15506647651706543,0.10821917957230782,0.10000000149011612,0.0
0.0,0.21521738981423166,0.11810936577005032,0.0,0.011597936654213784,0.8833459485477339,0.10698726001868161,0.11286904009723192,0.0,0.057456470879300975,0.007858075878370785,0.7459669311264423,0.10821917957230782,0.8999999985098839,0.6302067559481088
0.0,0.14999999850988388,0.11257408064496262,0.0,0.0,0.8828009813108667,0.10493218398086822,0.12948403097414551,0.0,0.30049139900128435,0.0,0.3757646842795923,0.10821917957230782,0.0,0.19198184419823489
1.0,0.0,0.0001730152172,7.092198581560284e-05,0.0001718213058419,1.0,0.0,0.0,0.0008639308855291,1.0,9.031315473975032e-05,0.3608815426997245,0.3643835616438356,0.3591160220994475,0.2622289460413515
1.0,0.0,0.0028088926449557,0.0008510638297872,0.0006872852233676,0.6153846153846154,0.001233045622688,0.2307692307692307,0.0034557235421166,0.6153846153846154,0.0002165555934627,0.1012926467471922,0.0136986301369863,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0009579068514329,0.0006382978723404,0.0006013745704467,0.7,0.0008220304151253,0.2,0.0017278617710583,0.4,0.000191895039456,0.1236914600550964,0.0082191780821917,0.005524861878453,0.1795259707513868
1.0,0.0,0.000425664828021,0.0002836879432624,0.0004295532646048,1.0,0.0,0.0,0.0021598272138228,1.0,0.0001669078555949,0.2479338842975206,0.2520547945205479,0.2458563535911602,0.1795259707513868
0.0,0.07391304198814469,0.11125614174931762,0.0,0.0,0.8999999985098839,0.0,0.10000000149011612,0.0,0.0,0.0,0.7142135791444538,0.10821917957230782,0.8792817664656849,0.6150781629072617
0.0,0.8782608680751013,0.20620935878966523,0.0,0.0,0.7922261469197779,0.13740238537831992,0.060777383668894486,0.0,0.06784452147808168,0.0,0.28633127114133433,0.10821917957230782,0.0,0.0
0.0,0.2695652159011882,0.13335539388612141,0.009432622623358977,0.031958761396481794,0.8948186513596247,0.10616522960355622,0.10971502739685182,0.014038875399732684,0.07098445446843307,0.005890620950432676,0.6357555789319865,0.10821917957230782,0.8654696117695523,0.6302067559481088
1.0,0.0,0.0954733615105232,0.0143971631205673,0.0016323024054982,0.0931372549019607,0.0776818742293464,0.9264705882352942,0.0047516198704103,0.0539215686274509,0.0014926167771138,0.0192331064657267,0.0136986301369863,0.005524861878453,0.0040342914775592
1.0,0.0,0.0066823204533077,0.002127659574468,0.002061855670103,0.7741935483870968,0.0036991368680641,0.2903225806451613,0.0077753779697624,0.5806451612903226,0.000506602904164,0.0965964631653781,0.0136986301369863,0.1595303867403315,0.1164901664145234
1.0,0.0,0.0070962019765649,0.0020567375886524,0.0017182130584192,0.6666666666666666,0.0049321824907521,0.4,0.0069114470842332,0.5333333333333333,0.000465937487292,0.0898071625344352,0.0136986301369863,0.1595303867403315,0.1164901664145234
